"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"1/98"	"57/7644"	0.522035670435012	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"1/98"	"57/7644"	0.522035670435012	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"CDT1 association with the CDC6:ORC:origin complex"	"CDT1 association with the CDC6:ORC:origin complex"	"1/98"	"58/7644"	0.528209455105814	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"DNA Damage/Telomere Stress Induced Senescence"	"DNA Damage/Telomere Stress Induced Senescence"	"1/98"	"58/7644"	0.528209455105814	0.802541166420282	0.774227105603835	"CCNE2"	1
"M2"	"formation of the beta-catenin:TCF transactivating complex"	"formation of the beta-catenin:TCF transactivating complex"	"1/98"	"58/7644"	0.528209455105814	0.802541166420282	0.774227105603835	"TCF7"	1
"M2"	"Hh ligand biogenesis disease"	"Hh ligand biogenesis disease"	"1/98"	"58/7644"	0.528209455105814	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"3/98"	"217/7644"	0.530139670856902	0.802541166420282	0.774227105603835	"OXTR/GPR68/EDN1"	3
"M2"	"Degradation of GLI1 by the proteasome"	"Degradation of GLI1 by the proteasome"	"1/98"	"59/7644"	0.534304297367827	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Degradation of GLI2 by the proteasome"	"Degradation of GLI2 by the proteasome"	"1/98"	"59/7644"	0.534304297367827	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"GLI3 is processed to GLI3R by the proteasome"	"GLI3 is processed to GLI3R by the proteasome"	"1/98"	"59/7644"	0.534304297367827	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Autodegradation of Cdh1 by Cdh1:APC/C"	"Autodegradation of Cdh1 by Cdh1:APC/C"	"1/98"	"60/7644"	0.540321196360305	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Cytochrome P450 - arranged by substrate type"	"Cytochrome P450 - arranged by substrate type"	"1/98"	"60/7644"	0.540321196360305	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Cell death signalling via NRAGE, NRIF and NADE"	"Cell death signalling via NRAGE, NRIF and NADE"	"1/98"	"61/7644"	0.546261138706916	0.802541166420282	0.774227105603835	"SQSTM1"	1
"M2"	"Diseases of glycosylation"	"Diseases of glycosylation"	"3/98"	"227/7644"	0.560904331603317	0.802541166420282	0.774227105603835	"VCAN/PRELP/FMOD"	3
"M2"	"APC/C:Cdc20 mediated degradation of Securin"	"APC/C:Cdc20 mediated degradation of Securin"	"1/98"	"64/7644"	0.563628907619092	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"ER-Phagosome pathway"	"ER-Phagosome pathway"	"1/98"	"64/7644"	0.563628907619092	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Hedgehog ligand biogenesis"	"Hedgehog ligand biogenesis"	"1/98"	"64/7644"	0.563628907619092	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"O-linked glycosylation of mucins"	"O-linked glycosylation of mucins"	"1/98"	"64/7644"	0.563628907619092	0.802541166420282	0.774227105603835	"GALNT6"	1
"M2"	"Processing-defective Hh variants abrogate ligand secretion"	"Processing-defective Hh variants abrogate ligand secretion"	"1/98"	"64/7644"	0.563628907619092	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Activation of NF-kappaB in B cells"	"Activation of NF-kappaB in B cells"	"1/98"	"66/7644"	0.574840175878217	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Class A/1 (Rhodopsin-like receptors)"	"Class A/1 (Rhodopsin-like receptors)"	"4/98"	"314/7644"	0.576965725085521	0.802541166420282	0.774227105603835	"OXTR/GPR68/CXCR5/EDN1"	4
"M2"	"Assembly of the pre-replicative complex"	"Assembly of the pre-replicative complex"	"1/98"	"67/7644"	0.580338415884014	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"PI3K Cascade"	"PI3K Cascade"	"1/98"	"68/7644"	0.585766267968397	0.802541166420282	0.774227105603835	"FGF2"	1
"M2"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A"	"1/98"	"69/7644"	0.591124624058563	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	"1/98"	"70/7644"	0.596414364895825	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Orc1 removal from chromatin"	"Orc1 removal from chromatin"	"1/98"	"70/7644"	0.596414364895825	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Switching of origins to a post-replicative state"	"Switching of origins to a post-replicative state"	"1/98"	"70/7644"	0.596414364895825	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Sphingolipid metabolism"	"Sphingolipid metabolism"	"1/98"	"71/7644"	0.601636360174437	0.802541166420282	0.774227105603835	"CERS6"	1
"M2"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"APC/C:Cdc20 mediated degradation of mitotic proteins"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"FBXW7 Mutants and NOTCH1 in Cancer"	"FBXW7 Mutants and NOTCH1 in Cancer"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Removal of licensing factors from origins"	"Removal of licensing factors from origins"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Signaling by NOTCH1"	"Signaling by NOTCH1"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"Signaling by NOTCH1 HD Domain Mutants in Cancer"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Signaling by NOTCH1 in Cancer"	"Signaling by NOTCH1 in Cancer"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"Signaling by NOTCH1 PEST Domain Mutants in Cancer"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant"	"1/98"	"72/7644"	0.606791468678716	0.802541166420282	0.774227105603835	"HDAC9"	1
"M2"	"Cellular Senescence"	"Cellular Senescence"	"2/98"	"159/7644"	0.608962558861766	0.802541166420282	0.774227105603835	"FOS/CCNE2"	2
"M2"	"Complement cascade"	"Complement cascade"	"1/98"	"75/7644"	0.621863900572229	0.802541166420282	0.774227105603835	"CFH"	1
"M2"	"Regulation of DNA replication"	"Regulation of DNA replication"	"1/98"	"75/7644"	0.621863900572229	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	"1/98"	"75/7644"	0.621863900572229	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"Cellular responses to stress"	"Cellular responses to stress"	"3/98"	"249/7644"	0.624214251179406	0.802541166420282	0.774227105603835	"VEGFA/FOS/CCNE2"	3
"M2"	"Senescence-Associated Secretory Phenotype (SASP)"	"Senescence-Associated Secretory Phenotype (SASP)"	"1/98"	"76/7644"	0.626759836329122	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"1/98"	"77/7644"	0.631593020266721	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP1B1 causes Glaucoma"	"Defective CYP1B1 causes Glaucoma"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective MAOA causes Brunner syndrome (BRUNS)"	"Defective MAOA causes Brunner syndrome (BRUNS)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Phase 1 - Functionalization of compounds"	"Phase 1 - Functionalization of compounds"	"1/98"	"78/7644"	0.636364248496384	0.802541166420282	0.774227105603835	"CYP2U1"	1
"M2"	"Downstream signaling events of B Cell Receptor (BCR)"	"Downstream signaling events of B Cell Receptor (BCR)"	"2/98"	"170/7644"	0.645528294005046	0.802541166420282	0.774227105603835	"FGF2/PSMB3"	2
"M2"	"Antigen processing-Cross presentation"	"Antigen processing-Cross presentation"	"1/98"	"81/7644"	0.6503140108534	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"DNA Replication Pre-Initiation"	"DNA Replication Pre-Initiation"	"1/98"	"82/7644"	0.654845179296658	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"M/G1 Transition"	"M/G1 Transition"	"1/98"	"82/7644"	0.654845179296658	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"Unfolded Protein Response (UPR)"	"Unfolded Protein Response (UPR)"	"1/98"	"82/7644"	0.654845179296658	0.802541166420282	0.774227105603835	"ASNS"	1
"M2"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"1/98"	"83/7644"	0.659318225108471	0.802541166420282	0.774227105603835	"SQSTM1"	1
"M2"	"Hedgehog 'on' state"	"Hedgehog 'on' state"	"1/98"	"85/7644"	0.668092891434542	0.802541166420282	0.774227105603835	"PSMB3"	1
"M2"	"IRS-mediated signalling"	"IRS-mediated signalling"	"1/98"	"85/7644"	0.668092891434542	0.802541166420282	0.774227105603835	"FGF2"	1
"M2"	"Constitutive PI3K/AKT Signaling in Cancer"	"Constitutive PI3K/AKT Signaling in Cancer"	"1/98"	"86/7644"	0.672395960179007	0.802541166420282	0.774227105603835	"FGF2"	1
"M2"	"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	"1/98"	"86/7644"	0.672395960179007	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	"1/98"	"86/7644"	0.672395960179007	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	"1/98"	"86/7644"	0.672395960179007	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"1/98"	"86/7644"	0.672395960179007	0.802541166420282	0.774227105603835	"FOS"	1
"M2"	"Assembly of the primary cilium"	"Assembly of the primary cilium"	"2/98"	"179/7644"	0.673421400630141	0.802541166420282	0.774227105603835	"NEDD1/PLK1"	2
"M2"	"Signaling by EGFR"	"Signaling by EGFR"	"2/98"	"179/7644"	0.673421400630141	0.802541166420282	0.774227105603835	"FGF2/ADAM12"	2
"M2"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"2/98"	"179/7644"	0.673421400630141	0.802541166420282	0.774227105603835	"FGF2/ADAM12"	2
"M2"	"Chromosome Maintenance"	"Chromosome Maintenance"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"CENPU"	1
"M2"	"Defective AMN causes hereditary megaloblastic anemia 1"	"Defective AMN causes hereditary megaloblastic anemia 1"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective BTD causes biotidinase deficiency"	"Defective BTD causes biotidinase deficiency"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective CD320 causes methylmalonic aciduria"	"Defective CD320 causes methylmalonic aciduria"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective CUBN causes hereditary megaloblastic anemia 1"	"Defective CUBN causes hereditary megaloblastic anemia 1"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective GIF causes intrinsic factor deficiency"	"Defective GIF causes intrinsic factor deficiency"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective HLCS causes multiple carboxylase deficiency"	"Defective HLCS causes multiple carboxylase deficiency"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MMAA causes methylmalonic aciduria type cblA"	"Defective MMAA causes methylmalonic aciduria type cblA"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MMAB causes methylmalonic aciduria type cblB"	"Defective MMAB causes methylmalonic aciduria type cblB"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective MUT causes methylmalonic aciduria mut type"	"Defective MUT causes methylmalonic aciduria mut type"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defective TCN2 causes hereditary megaloblastic anemia"	"Defective TCN2 causes hereditary megaloblastic anemia"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defects in biotin (Btn) metabolism"	"Defects in biotin (Btn) metabolism"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defects in cobalamin (B12) metabolism"	"Defects in cobalamin (B12) metabolism"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Defects in vitamin and cofactor metabolism"	"Defects in vitamin and cofactor metabolism"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Metabolism of vitamins and cofactors"	"Metabolism of vitamins and cofactors"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Metabolism of water-soluble vitamins and cofactors"	"Metabolism of water-soluble vitamins and cofactors"	"1/98"	"87/7644"	0.676643802981661	0.802541166420282	0.774227105603835	"AOX1"	1
"M2"	"Signaling by EGFR in Cancer"	"Signaling by EGFR in Cancer"	"2/98"	"181/7644"	0.679376194071685	0.802541166420282	0.774227105603835	"FGF2/ADAM12"	2
"M2"	"Signaling by EGFRvIII in Cancer"	"Signaling by EGFRvIII in Cancer"	"2/98"	"181/7644"	0.679376194071685	0.802541166420282	0.774227105603835	"FGF2/ADAM12"	2
"M2"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"2/98"	"181/7644"	0.679376194071685	0.802541166420282	0.774227105603835	"FGF2/ADAM12"	2
"M2"	"IRS-related events"	"IRS-related events"	"1/98"	"88/7644"	0.680837121402701	0.802541166420282	0.774227105603835	"FGF2"	1
"M2"	"MyD88 dependent cascade initiated on endosome"	"MyD88 dependent cascade initiated on endosome"	"1/98"	"88/7644"	0.680837121402701	0.802541166420282	0.774227105603835	"FOS"	1
